Gene	RNA_FC	Chip_FC
inppl1(2of2)	-0.590977655	0.327501679
ints10	-0.535624088	0.481401198
invs	-0.277816656	-0.493311557
ip6k2(1of2)	0.452744228	0.319047157
ipo11	0.164044441	-0.396763231
ipo8	-0.458366098	-0.283463672
iqgap1(2of2)	-0.0588787	-0.533416382
iqsec2(2of2)	-0.834774817	0.514243993
irf2bp2(3of3)	-0.14155536	0.322846517
isca2	1.685000322	0.543632079
itfg1(2of3)	0.20999856	0.333031185
itga10	-0.57449061	-0.588072697
itga2	-2.91188333	0.676325417
itga9	0.872752971	-0.361153776
itgal	-0.12740653	-0.347805446
itgb1bp1	0.535993406	0.389213516
itgb8	-1.807072465	-0.728234543
itih5	-1.828807512	-0.634513349
itpr1(1of2)	-0.05094098	-0.43815771
itpr2	0.650545299	-0.43106806
itprip(1of2)	0.366246825	0.790080539
itsn2(2of2)	-0.776500202	-0.491206687
jag2(2of2)	0.924937707	-0.446369123
jagn1(2of2)	-0.420925065	-0.426870673
jak1	0.390104668	-0.334797861
jarid2	-0.552175421	-0.79044818
jmy(2of2)	1.651472691	-0.642541685
jtb	0.05659826	0.466315954
kalrn(2of2)	-1.72820984	2.604725788
kansl2	2.353350813	0.323038899
kat2a	-0.821947407	-0.339629956
kat2b	1.450274918	0.407918294
kat5	0.151018075	0.375658859
kat7(1of2)	2.247132251	0.317768237
katnbl1	-1.793288434	0.338692105
kbtbd4	0.463760107	-0.345976119
kcmf1(1of2)	1.51385615	1.1315869
kcng3(1of2)	2.651306474	0.840447628
kcnh7(3of3)	-0.995251348	-0.631881836
kcnj10(1of2)	0.074912539	-0.644698639
kcnj11(2of2)	1.1709493	-0.532827043
kcnk1(1of2)	1.168209238	0.486465819
kcnk1(2of2)	1.364361564	-0.517806461
kcnk16(1of2)	-0.674055041	-0.623912744
kcnk6	0.342613195	0.580304805
kcnq5(3of4)	-1.351966257	0.827551504
kctd1(2of2)	-0.092616612	0.514533471
kctd10(1of2)	0.010440792	0.447416544
kctd12(1of2)	-0.964308713	-0.65268781
kctd3	-0.171610432	-0.774645342
kctd6	0.136918004	0.519601115
kdelr2(2of3)	-1.408519647	0.403181194
kdf1(2of2)	1.774331551	0.701662444
kdm2b(1of2)	-0.054904482	0.312268768
kdm4a(1of3)	0.164939467	-0.324924608
kdm4b	-0.646574241	-0.565249037
kdm8	1.058268261	0.31816669
khdrbs1(2of2)	-2.300125049	0.416261544
khdrbs3	-0.51598337	-0.452971517
khk	1.153429719	-0.80773602
khsrp(1of2)	-1.299875611	0.532243432
kiaa0319l	1.342886436	-0.421697831
kiaa0907(1of2)	-0.782073185	-0.325130724
kiaa0907(2of2)	0.288350079	0.61791534
kiaa0922	-0.44558879	-0.392063102
kiaa1024l	NA	2.300266844
kiaa1191(1of2)	0.893377599	0.335187045
kiaa1191(2of2)	1.268992049	0.788179799
kiaa1524	-4.921939586	-0.767074834
kiaa1549(3of3)	-0.031765029	-0.359211023
kiaa1841	-0.516982691	-0.418376315
kiaa2026	0.206045674	-0.429622428
kif13a(2of3)	0.996360048	-0.354010806
kif13b(2of2)	-0.621659219	-0.665278087
kif21a(1of3)	0.583272666	-0.459850219
kif22	-1.339259125	0.308683875
kif23(2of2)	-5.159488837	-1.843276194
kif5b(3of3)	-1.117527581	-0.342021132
kif5c(2of2)	0.71927569	-1.884272646
kin	0.059980627	0.359426756
kirrel(1of3)	-0.776852506	-0.505379999
kiz	-0.191926778	-0.495979815
klc1(2of3)	-0.172373963	-0.395961215
klc1(3of3)	1.318510914	-0.392213983
klc2	0.656166837	-0.366354305
klf9(2of2)	2.904176114	0.542140225
klhdc8a	1.275805397	-0.876188743
klhl17(2of2)	-0.645888372	-0.550170107
klhl2	-0.489357634	-0.611858888
klhl30	0.704229191	0.525572482
klhl33(2of2)	0.526803386	-0.580373026
kmt5a	-0.097647473	-0.936417026
kpna2(3of3)	-2.423848469	-0.592733915
kras	-0.152447769	0.425544414
krt17(2of5)	1.102263022	-0.911032045
krt8(1of7)	3.368028656	-0.397678363
krtcap3(1of2)	0.305356429	1.415349798
krtcap3(2of2)	-0.02757748	0.659714857
kxd1	0.303317094	0.599222298
kynu	-0.746526955	0.560726847
l2hgdh	0.462214244	0.742088891
l3mbtl4	1.261434463	-0.724887733
lag3(2of2)	1.0756851	-0.528898605
lama2(2of3)	1.870759309	0.434588203
lama2(3of3)	-0.915129628	-0.406501463
lama5	-1.315696299	-0.302723979
lamb1(1of4)	-0.749652457	-0.406201997
lamb1(4of4)	-2.517089496	-1.218378255
lamc1(1of2)	0.778495961	-0.70143543
lamp1(2of4)	1.884600112	0.369369279
lamp1(4of4)	2.42217024	0.362006602
lamtor1	1.544234723	0.569700217
lamtor2	0.885815139	0.387967924
laptm4a	1.614703403	0.529544767
larp1(2of2)	-0.711799156	-0.576751737
las1l	-0.043882263	0.390309611
lasp1(1of2)	-0.101898696	0.38079462
ldb1(2of2)	-0.541218576	0.556592411
ldb3(2of2)	2.517837858	0.596035142
lepr	0.445939942	-0.531308033
leprot	0.470917553	0.417339572
letmd1	0.080861442	-0.45912349
lfng(1of2)	-0.774122531	-0.417044676
lgals1(2of2)	NA	1.063625916
lgals3(2of6)	1.320238661	0.465001465
lgals3(4of6)	1.93056953	0.362731665
lgals3(5of6)	1.442312905	-0.915275292
lhfp	-0.093100697	0.438317425
lhpp	-1.062771559	0.609707789
lhx4	-0.433452908	-0.653271497
limch1(2of2)	-0.105951656	-0.438065244
lims1(1of2)	0.273608065	0.608983555
lin28a	0.377732404	-0.46995838
lin37	0.818488507	0.405066469
lin7a	1.360775698	0.585319523
lin7b	-0.483117186	-1.246463695
lin9	0.542346833	0.46964806
lins1(1of2)	0.057739335	-0.704469161
lman2	0.51205852	0.61169276
lmbrd1	1.395385214	0.416022145
lmnb1	-3.90959318	0.603159042
lmo4(3of3)	-0.863951568	0.677449967
lmo7(2of2)	0.820955361	-1.47583374
lmx1b(1of2)	-0.414746672	0.504576239
lnp(1of2)	-0.582087971	-0.46942614
lnp(2of2)	1.776507112	0.294367219
lnx1	0.589563171	-0.561365164
LOC107372488	-1.668502325	-3.712476139
LOC107372738	1.028172753	-0.583435926
LOC107372742	-0.853088292	-0.730992054
LOC107372748	-0.328112676	0.493970862
LOC107372832	-0.679909535	-0.450229142
LOC107372891	-0.556234496	-0.744155314
LOC107372956	1.561643895	-1.757338194
LOC107373123	2.201165113	-2.132769885
LOC107373186	0.162985931	-0.415893889
LOC107373196	0.116742953	-1.16484593
LOC107373260	-0.290928234	-0.425321957
LOC107373399	0.663900364	-0.661688318
LOC107373419	1.181797833	0.349169535
LOC107373436	-0.522741874	1.104652162
LOC107373439	NA	-0.885971945
LOC107373637	1.373701873	-0.618016001
LOC107373756	0.015302035	0.441980423
LOC107373801	3.845376757	-0.519299862
LOC107373993	NA	-0.707001768
LOC107374475	0.17898696	-0.685738925
LOC107374876	5.728573305	-0.49154211
LOC107375133	3.021096147	1.298824542
LOC107375217	1.925970367	0.406063163
LOC107375815	-0.431666661	-0.431816479
LOC107375852	0.6109399	0.881192728
LOC107375888	0.339440568	0.482554921
LOC107376299	-2.286426611	-1.207271894
LOC107376301	-0.858712388	0.571719594
LOC107376313	NA	-1.890017339
LOC107376465	1.084911324	0.612992738
LOC107376704	-0.855124221	1.044894371
LOC107376877	0.25974102	-0.575274537
LOC107376894	2.90070206	-0.757848148
LOC107376995	1.530891564	-0.640417741
LOC107377101	1.480881915	0.543413812
LOC107377342	-0.007759863	0.62510225
LOC107377351	NA	0.61453599
LOC107377470	-0.38819802	-0.539315192
LOC107378213	0.373777306	-0.430352891
LOC107378458	6.212915885	0.626176349
LOC107378506	-0.422186314	1.174770357
LOC107378801	NA	-0.509297658
LOC107378932	0.62537538	-0.566166182
LOC107379130	0.04246622	0.505844959
LOC107379133	0.44097855	0.42239788
LOC107379206	NA	-0.740028908
LOC107380116	1.178238126	0.414524879
LOC107380288	1.042478703	0.526001405
LOC107380517	-0.289635263	-1.419761221
LOC107380640	0.651551093	0.306697778
LOC107381066	-2.365603622	-0.846230474
LOC107381070	-0.942191784	0.652724791
LOC107381784	-0.877442071	-0.597130747
LOC107381939	NA	-0.883779731
LOC107381940	0.11943174	-1.001167078
LOC107382104	-0.104616807	-0.390363295
LOC107382326	-1.439164969	0.805816275
LOC107382558	NA	-1.08962834
LOC107382953	0.584195592	0.663264167
LOC107383192	2.67648826	0.477188262
LOC107383394	1.022578958	-0.733780403
LOC107384259	-0.753997168	0.381807082
LOC107384277	-0.059465662	-0.341260586
LOC107384285	1.502886113	0.479457014
LOC107384440	-2.309226113	0.370393413
LOC107384731	0.35511382	-0.485499888
LOC107385308	3.688542414	0.497989029
LOC107385842	1.308944885	-0.581210254
LOC107386223	0.340194196	-0.333936617
LOC107386333	-0.393672328	-0.51513024
LOC107386656	0.836931447	-0.356672533
LOC107386907	0.41216856	-0.436034457
LOC107387131	0.895020211	-0.530608152
LOC107387363	0.83246806	-0.595294638
LOC107387699	0.4916292	0.56938541
LOC107387798	3.844410686	0.57051247
LOC107388344	-0.137711983	-1.092708609
LOC107388967	-0.496330893	0.349158967
LOC107389053	0.773007297	-0.294720803
LOC107389088	-1.181033878	-0.763354612
LOC107390281	1.076460289	0.654464442
LOC107390551	0.107042505	-0.621354239
LOC107390604	0.275810011	-0.480116392
LOC107390827	-0.543522123	0.831903771
LOC107390957	0.536088011	-0.735104997
LOC107391325	1.533706389	-0.542952984
LOC107391367	0.008030791	0.449737487
LOC107391470	4.348862309	2.336577384
LOC107391618	0.05846994	-0.460186384
LOC107391752	-0.092024814	-0.443138105
LOC107391876	0.792517318	0.421855294
LOC107392522	1.264767246	0.348213711
LOC107393010	-0.403466211	-0.620536044
LOC107393322	0.027584482	0.461541685
LOC107393513	NA	-0.745978141
LOC107394159	0.074325453	-0.779152961
LOC107394546	-1.223689516	-0.398462917
LOC107394637	-0.995865718	0.548047422
LOC107394691	0.519548035	1.320072654
LOC107394946	-0.882575485	0.438626504
LOC107395069	0.594415865	-0.569857768
LOC107395447	-1.627084598	-1.011030987
LOC107395854	-1.556523751	-1.393953016
LOC107396373	0.027478596	-0.457536277
LOC107396500	0.427048666	0.412558791
LOC107396611	-0.617229013	-0.462101902
LOC107396817	0.953491106	0.311348958
LOC107397031	-0.01155255	0.498503644
LOC107397037	-0.593159005	0.759180182
LOC107397235	0.357088864	0.577801715
LOC107397314	-1.058459377	-0.37595471
LOC107397319	NA	-0.835039828
LOC107397330	0.458269946	-0.88245496
loxl3	-2.510131339	-0.435273205
loxl4(2of2)	NA	-0.646589811
lpcat3	-1.744188406	-0.73241656
lrch4	0.576777867	-0.769062485
lrguk	-0.62144064	-0.624548626
lrig1	-0.849254218	-0.349424055
lrp1(1of2)	-0.511687103	-0.413475599
lrp2(1of2)	0.14727133	-0.356556327
lrp5	0.071660031	-0.399367023
lrp8(1of4)	0.851086145	0.39777197
lrrc17(1of2)	0.333058674	0.418894009
lrrc29	-0.525593578	-0.620652201
lrrc31	0.809381856	1.526922301
lrrc34	0.652374315	-1.855833497
lrrc40	-1.523004034	-0.735664819
lrrc47	0.22109325	0.419478254
lrrc57	1.932455707	0.339922591
lrrc58	0.287657108	0.518386917
lrrc61	-0.068297895	0.358464967
lrrc8e	0.472631332	0.464969272
lrrfip1(2of2)	0.500738118	-0.3453661
lrrk1(2of4)	0.370180266	-0.882032636
lrrk2	0.894408796	-0.62141041
lrrn3	0.086310125	-0.618553028
lrsam1	0.30288409	-0.441982962
lsamp	3.025845985	-0.389426472
lsm12	0.801455145	0.397151329
lsm3	-2.332130225	0.419457174
lsm4	-1.120252457	0.447817638
lss	0.616495409	-0.622566751
luc7l3	-0.601441661	-0.47397024
ly75	0.48526606	-0.494647842
lypd1(2of2)	0.70659717	-0.534882532
lyrm7	0.011268334	0.360774291
lysmd3	0.043679617	0.550398312
lysmd4	0.864110698	0.605129133
lzts1	-0.756268123	1.121001373
m6pr	0.760522202	0.598683356
macc1	1.905022275	0.588197186
macf1(1of2)	-1.529981333	-0.32077171
macf1(2of2)	-0.479008256	-0.429836983
madd	1.463544669	-0.356073219
maf1	0.560900741	0.415760691
mafb(3of3)	0.498075066	0.379967261
mafg(2of2)	2.331483241	0.606090754
mafk(2of2)	1.813578185	0.376463806
mag(3of6)	-0.394517558	-0.496700002
magi2(2of2)	-0.376046822	-0.918918442
magi3(1of4)	0.983602959	-0.495143594
mak16	-0.230426118	0.302506492
mal2	0.512029909	0.657792333
malsu1	1.614101939	0.419479567
mamdc2	-2.582528826	-0.666519438
man1b1(2of2)	-0.068227538	-0.484453756
map1b(1of3)	-3.169832484	-0.707917149
map1lc3a(1of3)	0.07959223	0.508559425
map1lc3b	0.839111153	0.537640499
map3k12(1of2)	0.680323364	-0.385129701
map3k3(2of2)	0.337194656	-0.430067336
map3k5(2of2)	0.973870019	0.66828195
map3k7cl	0.797123933	0.606579305
map6(3of5)	0.246633304	-1.020674772
map7(2of2)	1.166463846	-0.51465543
map7d2(1of3)	-1.104984646	-0.384259319
mapk10	0.484313883	-0.639092468
mapk13	0.274073331	0.448291766
mapk8ip1(1of2)	1.789103331	-0.623773092
mapk8ip3(1of2)	-0.414318079	-0.752446515
mapkbp1(1of3)	-1.613650311	-0.98390095
mapre2	-0.29201858	0.657327547
marc1	NA	2.17291646
march5(2of2)	0.420341435	0.377869865
marf1	0.460281366	-0.443089968
mark4(1of4)	-0.259696288	-0.496067743
mark4(4of4)	-0.582753725	-0.58561773
marveld3(1of2)	-0.62116706	0.516357192
mast1(1of2)	2.771442748	-1.137249612
mast2(1of3)	-1.354277562	-1.186039364
mastl	-0.522150122	-1.058605657
mat2a(1of3)	-1.477571916	0.997935631
matn4(1of2)	-3.264525746	-1.197245971
matr3(1of4)	0.048489232	-0.557067302
matr3(3of4)	0.354400383	-0.979001798
mau2	0.294632888	0.635869153
mavs	0.292666607	0.38444339
max(2of3)	0.408248713	0.56233064
mbd3(2of2)	-0.598292167	0.583904856
mbd4	0.458599618	0.377567039
mbip	-0.194716267	0.409778393
mblac2	1.340171976	0.323823523
mcfd2	0.602055132	0.456279726
mcm2	-2.692861609	0.680033987
mcoln2	1.408155165	-0.618839031
mcrs1	0.761995428	0.396680769
mdfic(1of2)	1.219976827	0.452826934
mdh1(1of2)	1.207714259	0.365677074
mdh2	1.221359261	0.283296317
mdm4	0.49089749	-0.470153323
mecp2(2of2)	1.851172315	-0.476592387
med17	0.107802661	0.403839976
med21	0.07067014	0.357674163
med27	0.295261911	0.376403792
med6	1.117188842	0.345122197
med7	-0.491372842	0.499013087
med8	1.175116167	0.358561518
mef2c(1of3)	-0.075836403	-1.081802428
megf6	-2.526412904	-0.716208087
megf8	0.365307086	-0.427796978
megf9	1.098201142	-0.891271991
mertk	0.449599049	0.32866863
met(1of2)	-0.444424703	-0.351837375
metrnl(3of3)	0.042706176	0.500735569
mettl10	-1.093172688	0.458578466
mettl18	0.606241387	0.463813553
mettl22	0.185197344	-0.445799627
mettl24	0.716744184	0.493875609
mettl2a	-0.005093194	0.680022876
mettl6	-0.657576084	0.96698412
mettl7a(2of2)	-1.120773586	0.68348125
mettl9	0.878821604	-0.780288642
mfap2(2of2)	NA	1.570502539
mff(1of2)	1.091532211	0.443771172
mfsd1(1of2)	-0.22520376	0.365172489
mfsd10	-0.732688846	-0.721325602
mfsd11(1of2)	-0.613728065	-0.442654635
mfsd13a	1.696634432	0.403891755
mfsd5	-1.073072722	0.459995923
mga(3of3)	0.096454306	-0.535613161
mgat2(1of2)	1.801116946	0.455573101
mgat2(2of2)	0.142341204	0.627875037
mgea5(3of3)	0.567040096	0.549367899
mgme1	0.53306783	0.350165031
mgp	NA	2.233368548
mgst3(2of2)	1.79941146	0.521036132
mia3	-0.953569695	-0.615870381
mical2(1of3)	0.621229178	-0.859328338
micall1(1of2)	-0.013281066	-0.461503345
micall1(2of2)	0.252274269	0.496692172
micu1	-0.317571874	-0.416472868
micu2	0.323808521	0.295176624
micu3(1of2)	0.64629811	-0.417696728
mid1ip1(2of4)	0.618754586	0.875428745
mid1ip1(3of4)	0.02525002	0.695078844
mien1	-0.446105118	0.592410782
mier1	0.9074733	0.365396962
mif4gd	-0.799081624	0.649778945
mink1(1of2)	-1.106523108	-0.445197642
mipep	-0.532855992	0.347007893
misp	1.089635469	-0.795582052
mitd1	-0.45134244	0.684188607
mkrn1(2of2)	2.059378812	0.466284659
mkrn2(1of2)	-3.868170697	1.1871326
mkrn2(2of2)	1.237337304	0.498458007
mkrn2os	NA	1.173013388
mlf1	1.180399558	0.642865857
mllt1(1of2)	-0.122653522	-0.396444044
mllt1(2of2)	-1.077257102	-0.416017303
mlph(2of2)	-1.779535942	-0.935376109
mmachc	0.747332853	0.533090021
mmgt1	0.612449716	0.420090283
mmp16(1of3)	-0.445104183	-0.625421151
mob1a(1of2)	-0.3375473	0.538163795
mob3a	0.836942911	0.422121144
mob3c	2.343655024	0.540725491
mocs1	2.0749517	0.34452254
mocs3	-0.24779446	0.32334267
mogat2(1of3)	1.092399654	0.326967728
morf4l1(1of2)	-0.697045912	0.370746874
mospd2	-0.475351869	0.516097714
mpc2	-0.886442084	0.42948014
mpdz(1of3)	0.058006677	-0.284943731
mpdz(3of3)	1.750027364	-0.590778672
mpp1	1.929014781	0.433661238
mpp6(1of2)	0.646872385	0.359447105
mprip(4of6)	0.938803821	-0.425122795
mpzl2(1of3)	1.857248614	0.864641008
mpzl2(2of3)	2.103792508	0.833496894
mrc1(13of18)	1.678297426	-0.632409166
mrc2(4of12)	-0.516598616	-0.343027836
mrc2(6of12)	-0.968076474	-0.523528611
mrgbp	0.169022536	0.422427608
mrm1	0.122171154	0.604425108
mrpl12	-1.005095139	0.470220844
mrpl13	-0.855724887	0.385916449
mrpl15	-0.041652615	0.616969966
mrpl16	0.420797632	0.334150819
mrpl24	-0.207264256	0.392862486
mrpl3	0.348304177	0.29329931
mrpl30	1.478259217	0.339156798
mrpl43	-1.81532813	0.354112284
mrpl44	-0.297720703	0.523637232
mrpl55	-0.433296935	0.366450611
mrps11	1.021749552	0.321056841
mrps15	-0.357537687	0.334520184
mrps16	-0.980565042	0.43185181
mrps18a	0.294505943	0.373014257
mrps18b	0.907933009	0.356025495
mrps2	0.535155405	0.338109425
mrps23	0.946150368	0.301714455
mrps24	-2.036882888	0.478998959
mrps5	-0.867521246	-0.327962194
mrps7	0.350723847	0.331997591
mrto4	2.474564614	0.315498753
ms4a4a(2of4)	-0.677930665	0.604586691
msantd4(2of2)	2.97444361	0.327861544
msl1	-0.01268262	0.486336078
msl2(1of2)	0.442570593	-1.338153788
msl2(2of2)	0.755775433	0.395369583
mss51(1of2)	1.137656207	0.577586128
mt_nd3	-2.96140319	-0.430913295
mta2	-0.265616668	-0.619659337
mtch2(2of2)	0.994909395	0.47371954
mtcl1(2of3)	2.783386688	0.529641755
mtcl1(3of3)	2.300745591	-0.552213274
mterf3	0.719218287	0.409894311
mterf4	0.682052509	0.342906425
mtf2(1of2)	-1.646505391	-0.310154135
mtfr1l	-1.838730123	0.479788226
mtfr2	-0.578039622	0.394643439
mtg1	-0.197812803	0.453226347
mtg2	0.932136622	0.332928503
mthfs	1.297812909	0.660211443
mtif3	1.18876195	0.318468844
mtpn	0.117018638	0.550741541
mtr(1of3)	0.627183724	0.316215777
mtrf1l	-0.285408497	0.412849325
mtx2	-0.572001528	0.345385999
mul1(1of3)	2.651420164	0.322817103
mum1	0.852078889	-0.457085845
murc(1of2)	1.376647769	0.587199056
mus81	0.259432386	0.418398892
musk	0.07173421	-0.580168931
mut	1.163491494	0.324588502
mvb12b(1of2)	0.926800184	0.617683139
mvd	0.316605638	0.692470262
myadm(3of4)	-0.690434744	-0.644585033
mybl2(1of2)	-0.185021666	1.301467498
mybl2(2of2)	-2.940667387	-0.51070347
mybpc1	-0.480697306	-0.370191191
myc(1of2)	-0.544590207	0.459004052
mycbp2	-0.106936176	-0.47168382
mycl(1of2)	3.086194775	0.335323453
mycn(1of2)	-1.854057462	-0.333544465
myh10(2of3)	-0.522227901	-0.651493137
myh6(2of2)	-0.398298402	-0.515399466
myh7(2of3)	-0.039536794	-0.693815882
myl12a(1of2)	-0.890164526	0.372260093
myl6(2of2)	-0.856470914	0.384433668
myl9	1.893820871	0.446647773
mylk(3of3)	-0.124624021	0.695977162
mylpf(3of4)	0.106380949	-0.620204074
myo10(3of4)	-0.396204636	-0.465448077
myo15b(1of2)	1.22993852	1.218573097
myo18a(2of2)	0.103646287	-0.478687949
myo5a(2of2)	-0.768177206	-0.616408897
myo6(1of2)	-2.631502389	-0.610990318
myo9b(2of2)	-1.382064279	-0.414263219
myocd(1of2)	-0.565068822	-0.426985147
myof(2of2)	2.334748557	-0.61348682
myom2(1of4)	0.437638589	-0.424011526
myom2(2of4)	-0.345820965	-0.814956588
myom2(3of4)	0.00305969	-0.375510279
myt1(1of2)	0.760592392	-0.790817658
mzf1(1of4)	0.435799277	-0.853119468
n4bp2l2	1.014716854	0.354867877
naa38	0.696622678	0.344375672
naa50	-0.649771642	0.542220331
nacad	1.940472764	-0.411273962
nacc1(2of2)	-0.346791916	-0.460893826
nadk(2of2)	2.185133607	0.460912917
nae1	-2.290545367	-1.017476296
nans(1of2)	0.234167869	-0.688711142
napa	0.157727015	0.556089722
narfl	0.114809707	0.344165753
nars	-2.616386194	0.508048104
nasp(2of2)	-0.707646686	0.373166081
nat9	-1.446086161	0.424243835
ncam1(2of3)	0.391965403	-0.601615329
ncapd2	-2.171102384	-0.74057303
ncbp1	-0.771015548	0.356937472
ncbp2	-0.285314056	0.384265366
nceh1(2of2)	-0.361228706	-0.863524994
nck2	-0.572172836	0.354373218
nckap5(1of2)	-0.311994388	-0.374098878
ncln(1of2)	NA	-0.949572651
ndc1	-0.239156231	0.295425076
ndel1(1of2)	1.408863555	0.577746394
ndfip1(1of2)	-0.56133233	0.419105582
ndfip1(2of2)	0.221353106	0.436659036
ndufa9	-0.338555035	0.453263174
ndufaf3	-0.346037484	0.618875504
ndufaf6	-1.259266368	0.541289542
ndufs1(1of2)	0.604367054	0.346003195
ndufs3	0.498095555	0.290577645
ndufs8	0.667817946	0.369102107
neb(3of7)	-0.371946534	-0.753989051
nebl	-0.090494379	-3.938248565
nedd9(1of2)	-0.639311909	-0.368899813
nefh(5of6)	-0.163444866	-0.472729233
nek1(1of2)	-0.119093799	-0.305636199
nek7	1.189443223	0.415743502
nelfcd	0.520617267	0.542589512
nf1(1of2)	0.02216345	-0.329453715
nfat5(1of2)	1.770784836	0.340281761
nfatc2ip	0.976963949	0.285253797
nfatc3(2of2)	0.138746377	-0.6106059
nfe2l2(1of2)	1.951406877	0.40802125
nfic	1.085241587	-0.496168831
nfil3(2of5)	0.620924329	0.387340692
nfix(1of3)	-1.778052731	-0.895189502
nfkbia(2of2)	1.083432022	0.292745727
nfkbil1	0.856064426	0.414054644
nfu1(1of2)	1.556193205	0.48084098
nfyb	-0.639067251	0.517056851
nfyc	-1.582496622	0.510812313
ngrn	0.613359133	0.657872783
nipa2(1of2)	2.179793681	0.580456663
nipal3	0.056087862	0.577250315
nipsnap1	3.747513971	0.747473068
nipsnap3b	0.223970569	0.334044942
nkain1	0.234086972	-0.694347788
nkiras2	0.845474156	0.677251314
nkrf	1.377983542	0.303708691
nle1	0.030046696	0.395300181
nlk(1of3)	-0.068554941	-0.483557659
nlrc3(2of24)	0.440666328	-1.011814538
nmd3	2.544331679	0.373781654
nme2(2of2)	NA	-1.607217042
nmrk2(1of3)	-3.036709816	0.359165328
nmrk2(3of3)	-2.448631486	0.374070605
noc2l	-0.505130835	0.346407185
noc4l	0.181235497	0.388762258
nol12	-0.048630588	0.384426511
nol7	0.150441606	0.318382914
nono	-0.663068536	0.402674921
nop10	0.36255538	0.45329312
nop2(2of2)	NA	3.785737701
notch1(2of3)	-1.303403005	-0.407856987
nova1(1of2)	-0.305282338	-0.760457433
noxo1(1of2)	NA	-1.186483967
npas2(2of2)	0.458048475	-0.52835042
npb	2.543495001	-0.773975086
npc2	-0.811459759	0.725400644
nphs1	-0.160547952	0.557476421
nploc4	0.082210354	0.297767748
npm1(1of2)	-0.666188105	0.526340158
npm3	-0.711609856	0.353729262
nr1h4(1of2)	-1.473404254	-0.962304178
nr2c2(1of2)	0.466087467	0.490684336
nr2c2(2of2)	0.027923426	-0.366063655
nr5a2(1of4)	-0.311657701	-0.529481815
nrip3	NA	-0.528526896
nrn1(2of2)	-0.052909818	-0.441033906
nrp2(2of2)	-1.774082967	-0.647529484
nsfl1c	-0.128527113	0.316912088
nsmaf	0.541828375	0.330895849
nt5c1a(2of3)	1.530307669	0.380950047
nt5c3a	-0.291941293	0.663509164
nubp1	-0.143487746	0.536423438
nucb1	0.462289692	0.394026631
nucb2(2of2)	0.28483016	-0.623985856
nudcd3	0.669647071	0.301714124
nudt21	-1.573895034	0.45154673
nudt4(2of2)	0.932417353	0.565392058
nup43	0.903852297	0.517768079
nup54(1of2)	0.26693315	2.85029917
nup62	-1.670760971	0.573856874
nup85	0.019857121	0.299687808
nup88	-0.831109854	0.428864051
nup98	0.536603214	-0.288840007
nus1	-0.685826444	0.389606764
nusap1	-8.207308889	0.75382739
nutf2(1of2)	-0.542415475	0.588562843
nxn	0.139969343	0.365336275
nxnl2	-0.692946446	-1.05177803
nxt2	-0.394034938	0.509742397
oaf	0.11821503	0.615761635
oat	-0.722885138	0.722817152
oaz1(1of2)	-0.901860428	0.479515031
oaz1(2of2)	-1.565177902	0.574807197
obscn(1of5)	-0.062017837	-0.493460558
obscn(2of5)	0.66304055	-0.770586986
obsl1	0.924857464	-0.572373798
ocln(3of4)	0.918329068	0.60894317
ocln(4of4)	1.559832736	0.354612688
ogfod2	1.215510419	0.354175905
ogfrl1(2of2)	-2.534020517	-0.750763928
ogt	-1.352671052	-0.448538222
or11a1(3of11)	0.590443389	-0.512886716
orai1(1of2)	-0.719476765	0.35653397
orai2	0.634958966	0.450034853
ormdl1	0.132143984	0.539615818
osbpl1a(3of3)	0.185422959	-0.371108279
osbpl3(3of3)	1.168675298	-0.706835709
osbpl6(1of3)	-0.555353951	-0.532908837
osgep	-0.654872066	0.412856414
ostf1	-0.04076495	0.460074802
otub2	1.896791623	0.399505634
otud1(1of2)	1.916065364	0.875223415
otud7a	-0.701446851	-0.681063756
otud7b	0.942949151	-0.665596384
oxld1	1.382271472	0.394203166
oxr1(2of4)	0.201136975	-0.436157152
p2rx7(10of10)	0.705979816	-0.479227985
p2rx7(6of10)	0.246144596	-0.631596077
p3h4	-0.47590744	0.402442822
p4ha2	1.33623241	0.356306097
p4htm(2of2)	1.124945763	-0.409767353
pa2g4(1of2)	-0.53615066	0.576634696
pa2g4(2of2)	-0.367458503	0.377892399
pacs1(2of2)	-0.477889829	-0.589750566
pacs2	-0.085066224	-0.320917203
pafah1b1(2of2)	1.29720482	0.484932968
pafah1b2	-0.203911908	0.332260965
pag1	0.117207369	-0.685842135
paics	0.850102599	-0.307423148
paip2b(2of2)	1.367881538	0.412236755
pak3	-0.252204136	-0.354278298
pak6(1of2)	1.263507558	-0.39998037
palm3	1.77221871	0.575849558
pamr1	-0.577772514	-1.415775544
pank1	0.88731257	-0.677160347
pank4	1.832667624	-0.340831597
paox(1of2)	-0.599193252	-1.095758951
pard3(2of3)	-0.290058772	-0.389372355
pard3b(1of3)	0.633114792	-0.40780257
pard3b(2of3)	0.198144931	-0.516121808
pard6a	0.628032806	0.547265785
park7	-0.514482404	0.305428772
parp2	0.136056312	0.482765527
parp4	0.50778423	-0.408504042
pax2(2of2)	-0.796196783	0.576079896
pax3(1of2)	-1.200739083	-0.472245228
pbdc1	-0.056205506	0.399543228
pbrm1(2of2)	-1.215777479	-0.605260899
pbx2	0.286254664	0.472403633
