id	fc
pard6b	-1.9733333333333334
myt1l(2of2)	2.275
skil	-1.3014285714285714
sema4f	-0.9299999999999999
dscaml1(1of2)	0.18500000000000005
aprt(2of2)	-1.08
snx25(2of2)	-0.8033333333333333
erbb3(2of2)	-1.1749999999999998
esr2(2of2)	0.35875
pik3r5(2of2)	-1.17
micall2(2of2)	-0.3525
zswim6(1of3)	-0.44000000000000006
paqr9	-1.08
LOC107390450	-1.0899999999999999
hs3st2(2of2)	-1.04
prom1(1of4)	-0.275
necab2	-1.12
ano3	-0.54
tmeff1(1of2)	-0.5
LOC107376290	-0.0757142857142857
aadac	-0.27
snap25(3of3)	-1.04
scn2a(2of2)	-0.24666666666666667
lefty1	-0.645
chd3(2of2)	-1.015
nkx1-1	-0.6920000000000001
ntrk3(2of2)	-0.8183333333333332
nog(3of4)	-0.645
sobp(1of2)	-0.07500000000000004
LOC107372617	-1.16
capn2(3of3)	-0.9150000000000001
ldb2	-0.8325000000000001
rgs7bp(2of2)	-0.94
LOC107386819	-1.04
kiaa1161(3of3)	-1.07
prex2	-2.045
igf2	-1.4100000000000001
mcf2l(3of3)	-0.25599999999999995
gja3(6of9)	-0.5299999999999999
gucy1a2	-0.915
ccdc85a	-0.24933333333333332
lrp8(3of4)	-1.35
dock10	-0.46769230769230774
tnrc18	-2.2
LOC107381360	-0.19249999999999992
pla2g3(3of3)	-0.4049999999999999
LOC107392754	-0.20878787878787877
bmp5	-0.6766666666666667
phactr3(2of2)	-0.325
atp5g3(2of2)	-0.545
smyd2(1of2)	-1.41875
LOC107374828	-0.7950000000000002
skor2	-1.3
prorsd1	-0.92
jak2(3of3)	0.75
igfbp3(2of2)	-1.03
adamts1	-0.275
LOC107385279	-1.24
LOC107378870	-0.331304347826087
nptx2(4of4)	-0.89
opn4(1of6)	-1.04
eml2(1of2)	-1.2033333333333334
pawr	-0.6566666666666667
klhl40(1of2)	-0.8049999999999999
akap11(2of3)	-0.91
slc6a1(2of3)	1.54
hes1(3of3)	-1.15
aatk(1of2)	-1.03
LOC107385941	-0.9450000000000001
galnt18(4of6)	-1.02
LOC107383185	0.18000000000000002
foxo1(2of2)	0.31000000000000005
fam222a(2of2)	-0.7838461538461536
icam1	-0.14
bend4(1of2)	-1.14
lhfpl4	0.5049999999999999
sox7	-1.06
rab11fip2(2of2)	-1.4383333333333332
pcdh7(1of2)	-0.013235294117647053
xkr9	-0.07874999999999997
hs3st3b1(3of4)	-0.7203571428571427
zeb2(1of3)	-1.87
fam184b	-0.94
ssh1(1of2)	-0.42750000000000005
rem2(1of2)	-0.35333333333333333
grm7(2of2)	-0.29500000000000004
s1pr3(1of2)	-1.0255555555555556
cox8b	-0.93
slc16a4	-1.06
gpc1(1of2)	-1.5075
LOC107395089	0.42000000000000004
lonrf1(1of2)	-1.34
tcf7(4of4)	-0.2618181818181818
prlr(1of2)	-0.97
ramp1(2of2)	-0.286
dscam(1of3)	0.30500000000000005
rassf5(1of2)	-0.72
tmem170b	-1.2671428571428573
vegfa	-1.2599999999999998
gpc3	-1.0966666666666665
tagln3	-0.85
sema6d(2of3)	-1.207
mctp1(3of4)	0.998
baiap2l1(3of3)	-0.5933333333333334
nlgn2(1of2)	-0.30476190476190484
camk2d(2of3)	-0.21749999999999997
kif1a(2of2)	-0.93
gpr83	-1.0
pdcd6	-0.92
epha4(1of3)	-0.29214285714285715
mgat4b	-1.25
fgf23	-1.18
pcbp2(2of2)	-0.94
cntn3	-0.485
lama3(1of4)	-0.82
LOC107386238	2.8100000000000005
syt12	-1.14
pde8b	0.33399999999999996
chst1(1of2)	0.01666666666666668
grm8(1of4)	-1.0
sult2b1(3of4)	-1.23
col4a1(1of5)	-0.58375
col17a1(1of2)	-1.02
soga3	-0.99
slc24a3(5of5)	-1.12
tpbg(3of4)	-1.77
fam212b	-1.408888888888889
bhmt(1of2)	-1.03
myrf	-0.29000000000000004
acot1(1of2)	-0.6875
spint2	-0.635
rab37	-0.11600000000000002
malt1(2of3)	-0.21000000000000002
egr1(3of4)	-0.48999999999999994
amigo1(2of3)	-1.09
mdga2(4of4)	-0.64
adcy9(1of2)	-0.5839999999999999
elp4(2of2)	2.17
rtn4rl2(1of2)	-0.34750000000000003
atp11b	-0.14514285714285716
LOC107389328	-1.794285714285714
tfeb	-0.3291666666666665
enox1(1of2)	-0.4366666666666667
aoc3	1.8449999999999998
LOC107395104	-1.03
pth1r(1of2)	-0.94
caskin1(4of5)	-1.06
gabrb3(2of3)	-1.0
cmtm3	-1.11
fam19a2(4of4)	-0.96
bcl3	-0.88
rnaseh2b	-1.2575
slco5a1(1of2)	0.17250000000000001
prox1(2of5)	0.38666666666666666
camkmt	-1.4757142857142858
cbfa2t3	-0.5399999999999999
pkp1(2of2)	0.9600000000000001
rprm(2of2)	-1.02
adarb2(1of2)	0.38999999999999996
pstpip1(2of2)	-0.4486363636363636
lrp1b	-0.86
LOC107385874	-1.11
pcdh1(2of2)	-1.3599999999999999
pmp22(2of2)	-0.7593939393939395
htr5a	-0.96
slc25a1(1of3)	-1.01
myoz1	-0.93
fam155a(1of2)	-1.1133333333333333
tshz2	-0.85
mcc	-2.066666666666667
bmp7(2of5)	-1.068
dgkb(2of4)	-0.7625
fam163a(1of2)	-1.08
dock3(2of2)	-0.6150000000000001
hps4	-0.7949999999999999
mdfic(1of2)	-0.16153846153846158
zfp319(1of2)	-1.185
smad3(2of2)	-0.8966666666666665
LOC107381661	-1.25
kif5c(2of2)	-0.78
slc18a3(2of2)	-1.11
fam69b	-1.31
tle1(1of2)	-1.176
antxr1(2of4)	-0.69
magi1(2of3)	0.035555555555555576
tbx2(1of2)	-0.97
sla2	-1.42
abr(2of2)	-0.6100000000000002
cic(2of2)	-2.175
ubl3(2of2)	-0.7677777777777778
opn5(2of8)	0.1271428571428572
dnm1(3of3)	-0.05999999999999994
ptpru(1of2)	-1.042142857142857
vgll2(1of2)	0.02500000000000001
ss18l1	-1.11
sox6(1of2)	-0.4108695652173914
stc2	-0.87
robo2(4of4)	-2.024545454545455
trnat-ugu	-0.52375
baiap2(3of3)	-0.67
tbx20	-0.8841666666666668
eif3m	-1.62
slc3a2(1of2)	0.58
nrarp	-1.4766666666666666
gja10(1of3)	-0.915
cdk5rap2	-1.0083333333333333
htra1(1of2)	-0.945
slc12a8	-1.03
aga	-1.4700000000000002
atoh1(2of2)	-0.96
tbc1d9	-1.18
deaf1	-3.03
znf568(3of15)	-2.86
dpp4	-0.83
apcdd1(1of2)	-0.7123076923076924
LOC107377356	-0.6972727272727273
ikzf1	-0.38
fnta	-0.99
ctss	-1.3925
cgref1	-0.43
tbxas1(3of3)	-1.1633333333333333
per1	-2.45
bbs9	-1.2266666666666666
mast2(2of3)	-0.64
slc6a8(1of2)	-1.31
mark4(2of4)	1.0375
prss23(2of2)	-0.22666666666666668
LOC107396655	-0.86
ythdf1(1of2)	-0.724
gdpd2	0.9149999999999999
npnt(2of2)	-1.4649999999999999
gpm6b(2of3)	-1.2825
hs2st1(2of2)	-1.355
aplp1	1.38
pvr(1of2)	-1.5525
adra1b(2of4)	-0.96
fam189a1	-0.4125
kit(1of2)	-1.08
LOC107381916	-1.5900000000000003
islr2(1of2)	0.2925
stxbp4(2of2)	-0.735
ttc39c(1of2)	-1.1
LOC107385367	-1.38
galnt3	-1.23
tmem59(2of2)	-0.66
unc5c(1of2)	-0.2122222222222222
unc5a(1of2)	-0.725
cadm1(2of2)	-0.803529411764706
mmp23(1of2)	-3.58
LOC107376794	-0.5599999999999999
myo18b(1of2)	0.29
ehd2(3of4)	-0.06999999999999999
pcdhac2(4of5)	-1.23
ppfia4	-1.01
rnf43	-1.6157142857142859
LOC107396397	-1.59
slc16a10	-0.785
fyn(3of3)	-1.08
cdo1	-1.11
vip(2of2)	-1.01
foxi1(3of3)	0.41
gfod1	-1.395
cadps2	0.4066666666666667
cpamd8	-0.08199999999999999
usp54(1of2)	2.205
ndufs4	-0.9957894736842107
LOC107379967	0.6078571428571429
epha4(2of3)	-0.6111538461538462
cacna1c	-1.12
eno4(1of2)	-0.82
slc25a43	-1.05
pdzrn3	-0.39357142857142857
murc(1of2)	-1.55
LOC107393194	-0.39923076923076933
cyld(3of4)	-1.112
fam49b(2of3)	-0.5677777777777779
pcsk9	0.12000000000000005
pde3a(2of2)	-1.05
nrg3(2of2)	-1.21
rab11fip1(2of2)	-0.7549999999999999
alg13(1of2)	-1.28
sorcs3(1of2)	-1.03
rpl11	-1.08
epha4(3of3)	-1.172
frrs1l	-0.4425
frk	0.22999999999999998
trim66(1of2)	-1.02
sema3a(2of4)	-1.016111111111111
c9orf69	-1.0542857142857143
enc1(2of2)	-0.6463636363636365
fam83f(2of2)	-0.7549999999999999
trnar-ucg	-1.14
spsb4(2of2)	-1.2424999999999997
il34	-0.818
tmem178a	-1.5
stk10(1of2)	-0.665
col25a1	-0.792
dkk1	0.42
pcdh17(1of2)	-0.49666666666666665
npas4(1of2)	-0.8172727272727273
slc38a8(2of2)	-0.98
tcf7l2	-0.9099999999999998
rnf122(1of2)	-1.37
grik3	0.2733333333333333
gadd45g(3of3)	-0.8633333333333333
gabra3(2of2)	-0.48666666666666664
chac1(1of2)	-1.505
kremen1	-1.13
phyhipl(1of2)	-0.92
hcn1	-1.385
trim68(2of2)	-0.95
grem1(2of2)	-0.555
fos(3of4)	1.5650000000000002
LOC107375847	-0.23351351351351357
hibadh(2of2)	-0.389
gcnt4	-0.35750000000000004
LOC107382728	0.0003448275862068514
klhl9(1of2)	-0.735
cav2(2of3)	-0.545
mapkapk3(2of2)	-1.01
camta1(2of2)	0.0019999999999999888
ahrr	-0.8300000000000001
lamb1(4of4)	-1.626
dbx2	-1.09
sfrp5(2of3)	-1.5850000000000002
gch1(2of2)	-0.15333333333333335
dpp6(1of3)	0.3299999999999999
LOC107383672	-1.1
zmat4(2of2)	-0.735
map3k19(1of7)	-0.30500000000000005
ccbe1(2of2)	-0.925
aqp11(1of2)	-1.1
nav1(2of2)	-0.7569999999999999
atp2a2(1of4)	-0.7366666666666667
zfp521	-0.42875
tfpi2	-0.042499999999999996
xpr1(1of2)	-0.538
wdr17	-0.13666666666666671
cntnap1	-1.11
opn4(2of6)	-0.94
LOC107374369	-1.215
lrch2	-1.05
naa30	-0.5166666666666667
adgra2	-0.2
abca4(1of2)	-0.5185714285714286
stac2(1of2)	-3.695
ajap1	-1.04
aqp11(2of2)	-0.98
efna2(1of2)	-1.02
sntg1	-1.01
otop1	-1.22
LOC107395809	-3.1575
qrich2(1of2)	-0.7000000000000001
gadd45a(2of2)	-1.85
calb2(2of2)	-1.03
rhobtb2(2of2)	-0.14285714285714285
npnt(1of2)	-1.56
plekhg1(1of2)	-1.67
gjb4(3of3)	-1.08
fitm1(1of2)	-1.415
abca12(2of2)	0.11000000000000001
sp7	-0.6439999999999999
rbpj(2of3)	-0.8999999999999998
LOC107391453	-1.1973076923076922
bin1(2of2)	-1.24
thbs1(2of2)	-1.3855555555555552
man1a1	-0.356
ntn4	-1.32
camsap3(2of2)	-0.7166666666666667
LOC107374893	-0.15714285714285717
tmem44	-0.4166666666666666
rhov	-0.09500000000000003
ifna21	-0.82
sfrp2(2of2)	-0.97
znf582	-0.31000000000000005
tmem229b	0.25625000000000003
plxna1(1of2)	-1.5893478260869562
fap	-1.2
elavl3	-0.88
kif23(1of2)	-0.7325
slco1c1(3of4)	-0.7250000000000001
zbtb18(1of2)	-1.1037499999999998
ext1(1of4)	-1.7
mycn(2of2)	-0.06909090909090909
sox4(2of2)	-0.5275
pde4dip(2of3)	-1.095
itgb8	-0.8600000000000001
pvrl3(2of3)	-1.61
necab1(1of4)	-0.9
anks6	-2.045
dhrs11(2of3)	-0.96
unc79	-0.14666666666666664
tanc1(2of2)	-0.9
tdh(3of3)	-0.9093333333333333
npy1r(1of4)	-1.02
cbfb	-0.4133333333333334
btn2a2(2of2)	-1.08
scube3(1of2)	1.1057142857142856
hs3st3b1(2of4)	-1.1
spon1(2of2)	-0.19636363636363638
rp11-49p4.7	2.315
sstr5(4of4)	0.9580000000000002
hhatl(1of2)	-1.0
snca(1of3)	0.2580000000000001
LOC107383110	-0.4283333333333333
LOC107388157	-2.15
spred2(2of2)	-1.02
hhipl1(1of2)	-0.98
fbn2(3of3)	1.3849999999999998
rora(2of3)	-0.3326315789473684
slitrk1(2of2)	-0.97
lfng(1of2)	-1.1171428571428572
trim8(2of2)	-1.13
plppr4(2of3)	0.025000000000000022
gadd45a(1of2)	-0.352
adra1a(2of2)	-1.8
trpc5	0.01666666666666664
lrat(2of2)	-1.36
f13a1(2of2)	-1.085
mum1l1(1of2)	-0.965
lgi1(2of2)	-1.18
htr3a(4of11)	-1.1099999999999999
pard3(2of3)	-2.1085714285714285
slc9a1(1of2)	-0.7670000000000001
prss12(1of2)	-0.285
kif5a(2of2)	-0.94
lrrn3	-0.96
col11a1(1of4)	-0.7533333333333333
arid2	-1.1800000000000002
arhgef9	-1.3125
sema6b(1of2)	-1.1400000000000001
dgat2(1of2)	-0.010000000000000009
rasgrf2(1of2)	0.030000000000000027
gpr26(1of4)	0.2966666666666667
irx1(4of4)	-0.7350000000000001
unc5c(2of2)	-0.26681818181818184
fubp3(2of2)	-0.805
cntn1(1of2)	-0.87
pgbd5(3of4)	-0.89
hes2(1of3)	-0.78
osr1	-0.1366666666666667
pdgfa(1of2)	-0.6460000000000001
acsl6(2of2)	-0.82
cbln1(3of3)	-1.16
ankrd34a	-0.28
map3k12(2of2)	-0.94
sgms2(1of2)	-0.96
rnd2(2of2)	-0.5549999999999999
stk32a	-0.86
fign(2of3)	-3.700743415417188e-17
zfp800	-1.08
hoxa3	-1.15
zfp609(2of2)	-0.4325
lamp5	-0.97
map6(5of5)	-1.435
LOC107391792	0.013333333333333336
id2(2of2)	-1.87
myt1l(1of2)	-0.9772727272727271
slco2a1	-0.97
dhx8	-1.0423076923076922
vps13c	-2.365
sema4g(2of2)	-1.03
lrrc3(1of3)	0.30571428571428566
LOC107387861	-1.62
sox9(2of3)	-0.1950000000000001
fam160a1(1of2)	-1.4
creb1(4of5)	-1.0144444444444443
hhip	-1.26
kcnh7(1of3)	1.4500000000000002
sco2	-1.135
clstn3	-0.15499999999999997
kcnc1(3of3)	-0.8433333333333332
bend7	-1.1
dnmt3b(3of4)	-1.62
dram1	-1.22
gas1(1of3)	-1.26
ldlrap1(4of4)	-1.605
camkv(2of3)	-0.93
trpc4(2of2)	-1.05
wnt5a	-1.145714285714286
tbc1d22a	-0.7849999999999999
psd2	-0.5566666666666666
cdkn1b(3of3)	-0.5108823529411763
vwc2l(2of2)	-1.22
klf5(1of3)	-1.02
fgfr3	-1.3831250000000002
coq5	-1.795
apoe(2of2)	-1.6266666666666667
lactbl1	-1.21
myl3(1of2)	-2.2
shisa9(2of4)	-1.1
spon2(1of2)	-1.28
galnt18(6of6)	-1.1
clrn1	-1.11
gdf10(1of2)	-0.3500000000000001
prkg1(2of3)	-0.95
march9(2of2)	0.015000000000000013
wdr78	-0.15
LOC107372891	-2.6
pigm	-0.82
LOC107396392	-1.1016666666666666
tmem132d(5of7)	-0.85
ldlrad4	0.08388888888888886
mtss1l(2of2)	0.3
hrh3(1of2)	-1.23875
gpsm1(2of3)	-1.55
dhrs12	-1.4733333333333334
tmem9b	-1.6099999999999999
gtf3a(3of3)	0.08500000000000002
adamts16	-0.21749999999999997
habp4	-1.24
pde2a	0.23909090909090905
sall3	-1.65
lingo3(2of2)	-2.0433333333333334
cdh7(3of3)	0.06999999999999992
pdss2	-1.8975
LOC107391861	-0.45333333333333337
hcn2(2of4)	-0.77
tmem196	-1.02
fibcd1(2of2)	-2.9499999999999997
qsox1	-1.6280000000000001
kcna3(2of3)	-0.46499999999999997
hephl1	-1.09
st6galnac5(1of2)	-0.06
nsg1(1of3)	-1.185
tmem106c	0.4850000000000001
wnt16	-1.07
LOC107393841	-0.6485185185185185
c12orf56	-0.91
flvcr2(2of2)	-1.03
tmeff2	-0.815
thbd(1of2)	-0.92
fbp1(2of2)	-1.39
cabp7(1of2)	-1.04
mag(3of6)	0.21999999999999997
hs6st3(1of2)	-0.03166666666666666
c2orf72	-1.37
stmn1(2of2)	-1.2
samd9l(1of3)	-1.7399999999999998
kcnd2(1of2)	0.34375
LOC107382077	-1.08
igdcc3(2of3)	-0.8233333333333333
gpr34	-0.945
ddah1	1.1133333333333333
ifi27(1of3)	-1.27
sox2(1of3)	-1.53
pld1(1of2)	-1.835
sdpr(1of2)	-0.19666666666666666
aar2	-0.97
celf3(2of3)	-1.6914285714285715
boc	-1.7133333333333332
LOC107382180	0.023333333333333355
kifap3(2of2)	-2.005
LOC107397092	-0.915
lrp8(2of4)	-1.3024999999999998
mansc4	-0.5433333333333333
gjc1(1of5)	-1.37
zfp853	-0.47500000000000003
igsf21	-0.94
ppp2r5b	-1.205
zdhhc2(1of2)	-0.94
rasip1(2of2)	-0.8600000000000001
rarg(1of2)	-1.0566666666666669
LOC107388171	-0.7366666666666668
fam20c(6of6)	-0.9771428571428571
macf1(2of2)	-0.8666666666666667
slc35e4	-1.37
msmb	-1.27
LOC107380778	-0.6421428571428572
apoe(1of2)	-0.85
zbtb16(3of3)	-1.12
nanos1(1of2)	-0.16999999999999996
LOC107389722	-0.7975000000000001
fam155a(2of2)	-0.6
rgs20(1of2)	-0.86
cacna1a(3of3)	-0.9550000000000001
ankrd13c(1of2)	-2.27
tceb1	-0.12000000000000008
ulk1(2of2)	-2.29
zeb2(3of3)	-0.3837333333333333
hrh1	-0.05499999999999994
prss27(2of2)	-0.81
epas1(1of2)	0.043333333333333314
cacna1h(6of8)	0.13999999999999996
spry1	-0.6037499999999999
tle1(2of2)	-1.0768750000000002
htatip2	-0.93
bcan(2of2)	-1.0566666666666669
iqsec2(2of2)	-0.38499999999999995
mtcl1(1of3)	-0.95
c5orf15	-1.28
slc8a2	-1.05
zscan20(4of5)	-1.19
gsg1l(1of7)	-0.92
slc8a1(2of4)	-0.02333333333333328
kif26b(1of3)	-0.39999999999999997
pld2(2of2)	-1.530714285714286
c10orf11	-0.8488888888888889
golgb1(2of2)	-1.5625000000000002
sgsm1(2of2)	-1.2
pitpnc1(3of3)	-1.04
nhs(1of3)	-1.3289999999999997
slc35a3(2of2)	-0.6
LOC107377355	-0.2700000000000001
LOC107395909	0.8700000000000001
mvk	-0.81
sptssb	0.6799999999999999
ciita	-0.99
LOC107396527	-1.0
stip1(3of4)	-1.9
dlk1	-1.07
caskin2(1of2)	-1.345
slc7a8	-0.96
id2(1of2)	-0.33372093023255806
thra(1of2)	0.24666666666666667
dpy19l3	-1.745
plxna2(2of2)	-1.2126666666666668
morn4(1of2)	0.24500000000000005
gpc5(1of4)	-0.88
zp3(2of19)	-1.08
vangl1(2of2)	-1.135
cyr61(1of5)	-1.57
jam2(1of2)	-1.06
trnar-ucu	-0.34750000000000003
sorcs1(2of2)	-0.94
lrrc4b(3of3)	0.26499999999999996
zfhx3(1of2)	-0.9
adprhl1(2of3)	-1.64
tpbg(4of4)	-0.898
adgrb2	-0.615
LOC107397102	-0.83
nobox	-1.5099999999999998
arhgap22(1of2)	-0.8
pi15	-0.8966666666666668
phactr1(1of2)	0.818
LOC107392470	-1.116666666666667
cfap157	-0.4949999999999999
LOC107393002	-2.19
lipg	-1.105
ptpre(2of2)	-0.18333333333333332
atp10a	-0.855
tgfb3(2of2)	-0.6475
baiap2(1of3)	-1.31
neurod1	-0.99
ptprz1(2of2)	-0.5214285714285715
faim(1of2)	-0.9833333333333334
crmp1	-1.012
col27a1(4of4)	-1.1024999999999998
kcnj2(3of3)	2.125
prrt1(1of2)	-0.20333333333333328
ccdc64(3of3)	-0.9
chst3(2of2)	-0.5866666666666667
col19a1	-0.44600000000000006
ankrd34c	1.6933333333333331
LOC107397004	-0.4363636363636365
ptprd(3of5)	-0.626315789473684
kdf1(1of2)	-0.91
rbpms	-1.834
adam22	-2.16
snph(1of2)	-1.06
asic1(3of3)	-1.33
rpl26	-0.62
hmcn1(5of8)	-0.9733333333333333
cckar(3of3)	-0.15000000000000002
rbfox3(2of2)	-0.31363636363636366
pcdhac2(1of5)	-0.87
kcnq2(1of2)	-0.81
gpr26(2of4)	-0.87
atp2b2	-0.93
il6st(3of7)	-0.38
wnt2b(2of2)	-0.4960000000000001
nsf(2of2)	0.61
iqsec1	-0.1283333333333333
fam69a(2of2)	-1.0
vps13b	0.011666666666666667
fgfr2(2of2)	-1.0269230769230768
sri	-1.03
trim80(16of16)	-1.075
olfml2b(2of2)	-0.89
unc5d	-0.96
harbi1(13of28)	-1.13
adarb1(2of3)	-0.93
ggt5(1of3)	-0.815
sema3a(3of4)	-0.7926315789473685
ehd4	-1.0
gpr158(1of2)	0.32500000000000007
frem2(2of3)	-1.0
cpz(2of2)	-0.5000000000000001
otx1(2of2)	-0.39000000000000007
lgi2(2of2)	-0.91
etv5(2of2)	-0.81875
lpar1(1of2)	-0.565
thsd7b	-1.248
cntln	-0.729230769230769
ttc28(4of4)	-0.3628571428571429
plcl2(3of3)	-0.695
ovca2	-1.16
khdrbs2(1of2)	-0.375
mboat1	-1.13
mb21d2(1of2)	-1.13
wnt7a(2of2)	-0.59
bcl9l(1of2)	-1.4808333333333337
smad6(2of2)	-1.7461538461538462
tmem151b(1of3)	-1.04
grxcr1(1of2)	-0.575
march8	-0.99
iffo1(2of2)	-1.01
map3k7cl	-0.1466666666666667
sept4(2of2)	-0.7799999999999999
jmjd7	-0.08999999999999997
rnd2(1of2)	-0.87
bub3	-0.25333333333333335
nwd2(1of2)	-0.3
slc9a7	-1.05
gdf3	-0.3162499999999999
msrb2	-0.87
flna	-1.45
dtna	-0.92
ralb(2of2)	-1.22
slc7a5(1of2)	-0.9
snai2(2of3)	-0.38000000000000006
plch2(4of4)	-0.88
kcng1(3of3)	-0.99
nr2f6(2of2)	-1.5359999999999998
plpp2(2of2)	-0.93
LOC107394872	-0.6166666666666667
mmp17(1of3)	-0.8400000000000001
stc1(1of2)	0.27999999999999997
rhbdl2	-1.15
LOC107394589	-1.106923076923077
lima1(1of2)	-1.0
usp25	-1.7700000000000002
LOC107379837	-1.99
sall4	-4.9399999999999995
e230025n22rik	-0.8300000000000001
LOC107379969	-2.1559999999999997
capn15(1of2)	-1.2149999999999999
slc4a8	-0.21000000000000002
ebf3(2of3)	-0.865
lrrfip1(1of2)	-1.52
ptprz1(1of2)	-1.2000000000000002
trpc1	-0.28500000000000003
prkca(3of3)	-1.05
LOC107393109	0.516
lhx8(2of2)	-0.77
fgf14(3of3)	-4.32
spint1(2of2)	-1.04
racgap1(1of3)	-0.7799999999999999
dnajb5(1of2)	-0.6499999999999999
fgf13(1of2)	-0.9199999999999999
ano1(4of5)	-0.91
rfx4	-1.66
lrfn5(2of2)	-0.95
cnrip1(1of2)	-0.85
kank1(1of3)	-1.56
grin3a(1of2)	-0.9
col6a1(1of2)	-0.84
hipk1(1of2)	0.58
grm5(1of2)	-0.4
LOC107377432	-0.6071428571428571
mgat4c(3of3)	-1.42
LOC107385820	-1.2950000000000002
zan(3of7)	-0.7766666666666667
atf7(2of3)	0.3875
kcnn3(1of4)	-0.86
eefsec	-0.5389999999999999
eepd1	-1.1
rtn1	-1.01
rrp12	-1.57
LOC107382112	-1.02
cacng4(1of2)	-0.5366666666666666
rnf220(2of2)	-0.7976923076923078
fat3(1of2)	-0.93
gnao1(2of3)	0.09749999999999998
axin2(1of2)	-1.2544444444444443
ass1	-1.1425
prune2(2of2)	-0.4233333333333333
lrrc75a(3of3)	-0.037499999999999985
stx2(1of2)	-1.03
usp46	-0.05000000000000003
rnf122(2of2)	-1.38
gnrhr(3of3)	0.6950000000000001
LOC107386787	-0.9988888888888889
klhdc1(1of2)	-0.87
tgfa	-1.46
rab33a	-1.27
rc3h2	-0.9666666666666667
bahd1(2of2)	0.6514285714285715
erf(4of4)	-1.633333333333333
cxcr4(1of2)	-1.2033333333333334
hs6st1	-0.8722222222222221
kcnh7(3of3)	-0.98
tmem132d(3of7)	-0.59
LOC107382323	-0.9900000000000001
klf15(2of2)	-0.6525
zp3(18of19)	0.28800000000000003
slc4a4(1of2)	-1.12
tuba1b(1of2)	-0.88
asph(2of2)	-1.06
lama5	-4.010000000000001
ccdc88a(2of3)	-1.17
samd12(2of2)	-1.02
b4galnt1(1of2)	-0.91
col15a1(5of5)	-1.1300000000000001
col26a1	-0.9400000000000001
LOC107392407	-0.945
LOC107386768	-1.14
dmrt2(1of2)	-0.3833333333333333
basp1	-0.5599999999999999
nefm(2of2)	-0.9
grhl2(1of2)	-1.06
bnip1(1of2)	-1.0
snph(2of2)	-0.94
lpar4(1of2)	-0.36250000000000004
dut(3of13)	-0.5675
efnb2(3of3)	-0.6211111111111111
dst(2of2)	-0.26666666666666666
zp1(5of5)	0.7866666666666666
LOC107377310	-0.45
vwc2l(1of2)	2.4699999999999998
c1orf233	-1.02
pim1(1of3)	-2.43
lrrc16b(1of3)	-0.8300000000000001
arg1	-0.92
arid3b(2of2)	-0.85
tnrc6b(1of2)	-1.46
cdk12	-3.0500000000000007
srgap3(1of4)	-1.7466666666666668
ccser2(1of2)	0.11333333333333336
gapvd1	-0.5071428571428572
dpysl3	-1.205
prex1	-1.2040000000000002
kctd8	-0.24166666666666672
slit3	-0.262
kbtbd11(2of2)	-1.25
vax1	-0.8675000000000002
ccdc50(2of2)	-0.34249999999999997
adamtsl2	-0.9124999999999999
LOC107396764	-0.6733333333333333
stat6	-0.85
kiaa1324l(3of3)	-0.7999999999999999
fam60a(1of2)	-8.18
slc24a2(2of4)	-0.81
trpc7(2of2)	-0.366
kiaa1549(2of3)	-0.2
LOC107392607	-1.2399999999999998
celsr3	-2.445
ubn1	-0.7459999999999999
rapgef2	-1.105
tgfb3(1of2)	-0.6200000000000001
gpat3(2of2)	0.4795833333333334
ola1(2of2)	-1.3771428571428572
csk(2of2)	-2.325
rpe	0.0975
flrt1(1of2)	-0.93
b3gnt5(2of3)	-0.81
zfp37(2of3)	-0.6333333333333333
lrp4(2of3)	-0.9545454545454546
xrn2	-1.35
LOC107379132	-0.995
oprk1(2of2)	-0.87
pkp4(1of2)	0.18333333333333335
vwc2(1of2)	0.44499999999999995
adck1	-1.7233333333333334
eya2	-0.7655555555555555
pold3	-1.345
gchfr	-0.5700000000000001
pde4b(4of4)	-1.2233333333333334
lpar2	-1.9
trnak-uuu	-0.618
rasl11b	-0.86
cbln4	1.7249999999999999
ctdspl(1of2)	0.8833333333333334
nufip2(2of2)	-0.51
prmt8(2of2)	-0.7333333333333334
synrg	-0.885
klf9(2of2)	-1.8075000000000003
plec(4of4)	-2.03
tmem74(1of2)	-0.47000000000000003
tlr5(1of2)	-2.6166666666666667
scube1(1of3)	-1.7079999999999997
mfng	-0.6933333333333334
gna14(3of3)	-0.36333333333333345
il12b(2of3)	-6.21
LOC107382804	-0.6726666666666666
ier2(2of2)	-1.21
pip5k1c(1of2)	-0.9124999999999999
cadm1(1of2)	-0.785
magi3(3of4)	-0.66
triqk	-1.186
slc13a1	0.29
cldn10(7of7)	-0.8499999999999999
slc29a4	-1.0859999999999999
snap91(2of2)	-0.93
pcdhac2(2of5)	-0.91
nr3c2	-1.41
rab26(2of2)	-1.2040000000000002
vipr1(2of4)	-0.14833333333333334
slc9a3	-1.0333333333333332
cftr	-0.05499999999999999
tnfrsf1a(2of2)	-1.16
kcnk6	-0.44
sema3e	-0.9249999999999999
crtac1(2of2)	-0.635
fhod3(4of5)	-1.155
hgf(2of2)	-0.8044444444444445
vav3(1of2)	-0.82
efna5(3of4)	-1.0733333333333335
mfsd8(1of3)	-2.6350000000000002
calm3(1of4)	-1.61
thop1(2of3)	-1.2133333333333334
gramd4(2of2)	0.08499999999999999
smg5	0.24000000000000002
nccrp1	-0.0975
gnat1	-1.784
