id	fc
bicc1(1of2)	0.84
usp37	-0.69
zfp423	2.245
slc5a3	-0.87
p2ry1(1of4)	-2.88
znhit2	-0.96
ticrr	-0.65
rbfox3(2of2)	-1.69
prrg4	0.92
rad54l2(3of3)	0.08999999999999997
ap3m2	-0.9299999999999999
onecut2(3of4)	-3.025
hsd17b10	-0.47250000000000003
slc2a13(3of3)	0.885
ube2r2	0.84
hapln1(2of2)	-1.63
zdhhc12(1of2)	-1.0
grtp1(2of2)	0.75
apba1(1of3)	0.84
nmrk2(1of3)	-0.82
clybl	0.89
ctnnd2(1of2)	-1.83
mlst8	-0.67
kcnma1(1of2)	-2.03
slc35d1(2of2)	-1.21
sestd1	-0.76
txnip(2of2)	-2.59
mmd2(1of2)	-3.18
add3(2of2)	-0.26666666666666666
faxc(1of2)	-0.765
plppr1	-1.0
map4k4	-1.85
dnmt1	-0.62
gbas(1of2)	-0.71
agfg1(1of3)	1.025
tiam2(1of3)	-0.84
pkd2	0.64
nr3c2	1.39
flrt2	-1.18
arrdc3(2of8)	-0.94
irx5	1.655
cttn(2of2)	-0.68
arhgef9	-1.5
ripk4(1of2)	1.17
tnfaip3	0.8
rasl11a	-1.01
mbd1	-0.77
ippk	-0.09000000000000002
entpd7	-0.87
hist1h1b(6of6)	0.94
myog	-4.26
orc2	-0.83
aspa(1of2)	1.49
zfp532	0.4099999999999999
celf2(2of2)	-0.25333333333333335
znf84(2of4)	-0.86
dll1(1of5)	-3.54
ift140	-0.855
col5a1	-1.11
epn1(2of3)	-1.83
tmem182(1of3)	-1.73
plxnb1(3of3)	-1.88
ptdss1(2of4)	0.07
ubtd2	-0.67
crocc(5of5)	0.61
tbx2(2of2)	-1.49
ppp1r16b	-0.91
arfrp1(2of2)	-0.85
thbd(1of2)	-1.08
tmem79(1of3)	-0.87
ccdc15	-0.78
sfmbt2	3.535
eda	-1.17
LOC107395042	-0.72
wdpcp	-0.93
lix1	-2.09
stk17b(1of2)	-1.09
ube2n(1of2)	-0.73
eps8l2	-0.26
plec(4of4)	1.36
htra1(2of2)	-1.68
tmem178a	-0.7499999999999999
prdm8	-1.9
lmnb1	-0.675
jmy(2of2)	0.84
mrpl19	-0.79
fam101a	0.32
mogs	-0.77
nt5dc1(2of2)	-2.73
uprt	1.35
rorb(2of3)	0.78
palm3	1.3
hfe2	-1.58
itm2c(1of2)	1.21
unc13b(1of3)	1.57
tmem88(1of2)	-1.19
LOC107389702	-2.96
slc16a2	-1.67
pik3r1(2of2)	0.6675000000000001
gadd45b(1of2)	0.47
ifrd1(1of2)	-0.68
trak1(3of3)	-7.37
trmt10a	-2.525
h1f0	0.77
fry(1of2)	0.10999999999999988
grwd1	0.82
wdyhv1	-1.29
akap2	-1.42
aldh5a1	0.79
axin2(2of2)	-1.935
ctsb(2of2)	0.88
ola1(1of2)	-0.91
plekhg4(4of5)	-2.3
nup205	-0.7
ikzf4(2of2)	-1.88
eny2	-0.75
tmem204	-7.35
hist2h2be(2of12)	-2.25
gatad2a(2of2)	-0.65
chchd3(3of3)	0.75
twsg1	-1.49
snd1	-0.68
slc16a9	1.2
osbp2(1of2)	1.92
fyco1(1of2)	1.05
mctp1(4of4)	-2.69
paip2b(2of2)b(2of2)	0.68
gdf5	-4.99
cnot6l	-0.82
fn1(3of3)	-0.95
limd1(1of2)	-0.84
dennd3	-0.575
hsp30(3of5)	7.42
cdh24(2of2)	-2.28
mrpl53	-0.51
nfkbia(1of2)	0.69
msmo1	1.47
wipf1	0.9
prrt3(1of2)	0.735
dnajc5(4of4)	-0.98
epha4(3of3)	-1.5
yap1(1of2)	-0.71
dnajc30(1of2)	-3.04
dhx40	0.82
ednra(1of2)	-1.59
cenpu	-1.01
lsm6	-0.67
atp5d	-0.65
rangap1(1of2)	-0.73
LOC107381513	-0.83
c1ql3(6of6)	-1.65
svil(1of4)	0.69
rps7	-0.7
magi3(3of4)	-2.78
fam155a(2of2)	-1.08
slc4a10(1of3)	0.5449999999999999
bckdhb	-0.77
srsf4(2of2)	-0.63
hmx2(3of3)	-3.28
hdac2(2of2)	-0.72
tcf20(3of3)	0.82
r3hdm4	-0.64
plch2(4of4)	-2.1533333333333338
akap9(2of2)	-0.79
gpc6(2of4)	-0.61
entpd5(1of2)	-1.21
LOC107373872	-1.08
anxa4	-1.41
fam98a	1.0333333333333334
lgals8	0.73
gnao1(1of3)	-1.65
ptbp2(1of2)	-0.66
hnrnpu	-0.68
mapkbp1(1of3)	-0.92
tubgcp3	-0.62
LOC107396514	-0.775
tmem151b(1of3)	-2.18
ccdc22	-0.65
hadha	-0.66
thra(1of2)	-2.77
kif18a	-0.88
slc39a9(2of2)	1.12
rest(3of3)	-2.85
elmo2	0.74
prcc	-0.75
znf624(2of2)	1.3266666666666667
actg1(1of2)	-0.8600000000000001
zfp638(2of7)	0.69
cc2d2a	-0.75
kdm4a(3of3)	3.135
cluh(1of2)	-0.63
diablo(2of2)	-0.84
pou2f3	-5.64
cept1	-0.71
zfp185(2of2)	2.81
mrps34	-0.85
ercc5	-0.7
tecpr2(1of4)	0.79
gdpgp1	-1.09
cd81(1of2)	-1.68
pigg	-0.82
dhx57	-0.93
LOC107394669	-0.17500000000000002
nod1	-1.63
evl(1of4)	-1.525
zbtb16(2of3)	-0.67
ppp1r3c(1of3)	3.8
fmnl2(2of4)	-0.83
smug1	-0.82
slc25a46	-0.69
gaa(1of2)	0.69
fzd10	-0.74
hist1h4c(10of12)	-1.76
slc46a3	1.01
LOC107375806	-1.18
znf420(3of4)	0.6699999999999999
cd302	0.77
desi2(1of2)	-0.77
itga5(2of2)	-1.565
mrpl2	-0.79
gbx2	-3.3066666666666666
mthfsd	0.89
rnf11(2of3)	-0.18666666666666668
tmeff2	-1.72
eme1(2of2)	-0.02999999999999997
gabrb3(3of3)	-4.93
zdhhc3(3of3)	-0.95
tmem86a(2of2)	0.9
mrps17	-0.82
snx1(1of2)	-0.75
tnik(3of3)	1.25
zbtb8b	-0.73
acy1	-0.78
tyw1	1.16
klhdc1(2of2)	1.08
pip5k1b(1of2)	0.865
sec23a(1of2)	0.30499999999999994
athl1	2.73
hgf(2of2)	-1.98
scn4b(1of2)	-1.82
vmo1	2.55
LOC107383495	-1.49
acot13	-0.94
metrn	-0.78
eif3e(2of2)	-0.79
dlx3(1of2)	0.94
ctsl(1of3)	-0.61
rad18	-0.78
ddah2	0.96
map7d1(2of2)	-0.68
sh3bp4(1of2)	-1.17
dnajb9(2of2)	0.79
cdk5rap2	-0.63
dhfr(2of3)	1.69
slc25a22(2of4)	-1.74
gga3	-0.81
cadm3	-1.39
syde2(1of2)	-1.8099999999999998
sec23ip	-0.84
sesn1(1of2)	-0.5433333333333333
ankrd31	-0.935
manbal	-0.78
taf2	-0.59
eif3h	-0.7
sfxn1(2of2)	-1.0
klhl17(2of2)	-0.7
naalad2	-1.99
psma5	-0.71
rab9a(1of2)	-0.485
znf502(1of3)	-0.83
tmem120a	-0.86
tmem147	-0.72
zbed4(22of38)	1.26
tomm40	-0.69
rora(3of3)	7.27
klf12	-2.07
cyc1	-0.63
pygm(1of2)	-1.19
cep57(1of2)	-0.84
iqsec1	-0.4533333333333333
rcbtb1(1of2)	0.87
kcnn3(2of4)	-2.6
mier2	-1.87
cep85	-0.66
LOC107392522	-0.61
lpin2(1of3)	-0.66
mtmr2	-0.73
slc9a3r1(1of2)	-1.145
dimt1	-0.63
stk35(1of2)	-0.68
cd99l2(2of2)	1.77
car5b	0.75
nck1	0.7766666666666665
cpsf3(2of2)	-0.78
h3f3a(3of6)	0.63
tmem200a(2of2)	-2.97
sgf29	2.53
kif5c(2of2)	1.62
setd6	-1.36
sall1(2of3)	-0.9733333333333333
zbtb18(2of2)	-0.64
ylpm1	1.0350000000000001
znf850(2of2)	-0.395
dars2	-0.85
zfp462(2of2)	-0.71
arf3(2of2)	-0.91
mtus1(1of2)	1.1600000000000001
dvl3(1of2)	0.605
hnrnpl(1of2)	-0.62
ofd1	0.74
klhl11(1of2)	0.7
atp6v0c(2of3)	-0.61
tsen2	-0.76
xkr5(1of2)	-1.8
bhmt(2of2)	7.23
trim8(2of2)	-0.30999999999999994
atp5s	0.89
phospho1(1of2)	-2.35
stk39	-2.7
calr(1of2)	-0.63
klhdc10(2of2)	-0.73
neurod4(1of2)	-4.88
large(2of2)	-0.5733333333333334
ankrd16	0.69
rrp7a(2of2)	-0.74
hs3st3b1(3of4)	-1.67
ndufb6	-0.8
prkag2(2of3)	0.16000000000000003
LOC107373237	1.375
setd8(1of2)	-0.66
hivep3(2of2)	-3.64
dohh	-0.72
nacc2(2of2)	-1.52
pgpep1	-2.57
kctd1(2of2)	-0.8200000000000001
pex10	-0.69
anapc2	-0.62
prkrir(1of5)	-0.73
atad1(1of2)	-0.78
rsph3	1.44
rab11fip2(1of2)	-1.02
tpst1(2of2)	0.66
hip1r(1of2)	0.83
gpc6(1of4)	-7.1
ptk7	-0.63
LOC107395719	-1.6
mtrf1l	-0.93
pde4d(1of3)	0.04999999999999999
ell	0.69
cpxm1(1of2)	-1.25
ctdnep1	-0.76
thap4(5of6)	0.81
slc27a2(3of3)	0.87
npdc1	0.99
ssfa2	0.86
foxi1(1of3)	1.13
mmd	-0.82
ncln(2of2)	-0.72
tango6	-0.78
acad9	-0.52
fbxl14(2of2)	-0.72
ppp1r37	0.72
agpat5	-0.76
LOC107390869	7.17
slc17a5(1of2)	-2.0
jakmip2	-1.67
tars(3of3)	0.82
hmgn1(1of2)	-0.74
jmy(1of2)	0.13499999999999998
tmem88(2of2)	-1.87
trnar-ucu	0.96
atxn7l3(1of2)	-1.98
mum1l1(1of2)	-0.99
LOC107372548	-0.91
snx9(1of2)	1.1
lhx2	-1.68
mylip	0.66
thada(2of2)	-0.96
znf582	-1.045
lyg2(1of2)	0.48666666666666664
march5(1of2)	0.68
igf2bp1	0.36333333333333334
pon2(1of2)	0.71
gsk3a(2of2)	-0.68
zfp62(5of5)	-2.35
gsx1	-3.15
atp6v0e1(1of2)	-0.93
il17ra	2.33
pttg1ip(1of3)	1.3
slc3a1	-4.45
tiam2(3of3)	-3.2199999999999998
nat14	-0.94
heatr3	-0.87
lrrn1(3of3)	-1.93
zdhhc24	-0.87
fam134b	2.8
zeb2(2of3)	0.74
ppil2	-1.07
caprin1(2of2)	-0.6
ufd1l	-0.76
scoc	-0.59
purg	-1.58
tmem161a	-4.555999999999999
rnaseh2a(1of2)	-0.69
fam168b	0.8
ipo4	-0.88
nme7	0.49000000000000005
lipe(1of2)	1.38
sp1	-0.63
pex11a	0.76
gba	1.19
LOC107381606	-1.665
rab11a(2of2)	-0.6
gria1(2of2)	-2.98
tecpr1(1of2)	-0.71
fgfr1op	-0.895
chchd4(1of2)	-0.62
ing5	1.41
dnaja3(1of2)	-0.75
mga(3of3)	0.77
khsrp(2of2)	-0.64
pigm	-2.645
thbs1(1of2)	-7.01
mxra7	0.73
smarcc2	-0.78
zfp598	-0.65
psma3	-0.965
bmp5	-3.115
birc5(2of2)	-0.74
fam46d	-1.5
dll1(2of5)	-0.515
desi1(2of2)	-1.0
c5orf24	-1.54
top3a	-0.69
mrps33	0.84
fbxo25	1.14
fam175b	-0.62
hcfc2	-0.73
kpnb1(2of2)	-0.62
susd6(2of3)	0.66
timm22	-0.85
spg21	0.67
cep170(2of2)	-3.045
ethe1(1of2)	0.62
trim16(11of15)	5.285
msi1(2of2)	-1.1
slc41a1(2of2)	-3.415
tmem67	-0.61
gng13(1of2)	-3.18
tgm2(1of2)	-6.99
leo1	-0.69
tp73	-2.2849999999999997
stat1(2of4)	0.77
rexo2	-0.9
ube2i(2of2)	-0.6
rhoa(4of5)	-0.94
uhmk1	-0.08499999999999996
fst	-1.245
nfix(1of3)	0.7
LOC107380526	7.08
hist1h4c(6of12)	-1.45
cdca7l	-0.69
cwc15	-0.73
sdk2(2of2)	-2.74
faim2(2of2)	7.15
pi4k2b	0.68
camk2d(2of3)	-1.88
b3galt2(1of7)	-1.8
lin7c	-0.59
LOC107391572	1.09
cers5(1of2)	0.85
zfp638(4of7)	0.71
psmd2	-0.63
pgbd5(2of4)	1.23
LOC107380740	-2.24
picalm(2of3)	-0.95
aurkb	-0.985
slc6a13(4of6)	-1.12
cox6b1(2of3)	0.21500000000000002
spns2	-1.09
cd248(2of2)	-5.44
rpl13	-0.65
col12a1(1of2)	-1.74
kiaa1919	-1.28
parg(2of3)	0.65
krt18(5of6)	-1.67
znf658(2of5)	-3.47
scamp4	-0.76
trnal-cag	0.6960000000000001
rnf165(2of2)	-0.68
LOC107390518	1.68
nob1	1.4
ar(1of2)	-1.38
harbi1(7of28)	0.92
shroom3(2of2)	-0.82
pcdh7(1of2)	0.21499999999999997
batf(1of2)	1.565
plekhj1	-0.93
plekhh1	1.9250000000000003
cdkn1b(2of3)	1.67
npy2r(2of3)	0.04666666666666678
nckap5(1of2)	-0.88
e2f5	-1.44
serbp1(2of2)	-0.62
nucb2(2of2)	2.25
selt(2of2)	-0.6
LOC107394637	-0.51
hinfp(2of2)	0.85
c3orf18(3of3)	0.74
lrrc31	3.0900000000000003
meis1	-0.22599999999999998
gstz1(1of3)	7.05
psip1	-0.83
LOC107382455	-6.93
adcy3(1of3)	-1.39
sar1b(1of3)	1.71
rpl35	-0.6
net1(1of2)	-0.85
ank1(3of3)	-4.16
shroom4	-1.7833333333333332
dnajc15	-0.88
katnal1	-1.03
fam222a(1of2)	-1.08
LOC107374246	0.75
kif3c(2of2)	-1.17
tdh(3of3)	1.2
wac(1of3)	0.305
elavl3	-0.91
trnau1ap(1of2)	-0.58
prmt1	-0.64
sacs(2of3)	-1.04
ahcyl2(1of4)	-2.41
rnf165(1of2)	-0.61
depdc1	-0.69
slc6a9	-2.77
LOC107383192	-0.67
plekha2	1.27
rps8	-0.64
cpvl	0.81
nfasc(1of2)	-3.19
ctgf	-1.39
ccdc189	-2.64
rgs7bp(1of2)	-2.49
cdpf1	-0.74
gpr4(3of3)	-1.76
fam198a	-3.05
mad2l1	0.006666666666666658
pepd	1.14
pbrm1(2of2)	-1.6
lonrf1(1of2)	0.71
dcn	-1.85
dagla	-0.76
mtif2	-0.8
LOC107386646	1.07
znf568(14of15)	-0.52
vdr(2of2)	2.44
mapk8(2of2)	-1.0350000000000001
aars	-0.72
prpf3	-0.64
thoc7	-0.75
dhx33	-0.9
tspan9(1of3)	-1.05
dlc1(2of2)	-0.79
gimap7(3of11)	2.13
atpif1(2of2)	-0.91
pla2g4a	-1.53
xrn2	-0.72
rassf9	1.37
lpar4(2of2)	-1.38
spaca4(2of3)	6.98
tcf7l2	-0.68
s100a13(1of3)	-1.45
nufip2(1of2)	-0.71
ankra2(1of2)	-0.67
mbd3(1of2)	-0.27999999999999997
soat1	-1.68
flvcr1	-0.775
mafa	1.65
usp14	-0.66
bnip1(1of2)	-2.04
mtss1l(1of2)	-0.67
baiap2(1of3)	-1.47
LOC107382651	-4.75
pacsin1(1of2)	-0.6699999999999999
ppp3ca(5of5)	-1.7466666666666664
rhbdd1	0.82
slc13a4	-4.74
ltbp2(1of2)	-1.7
LOC107378459	6.1
tmem79(2of3)	1.77
acsl6(1of2)	-1.63
tpp2	-0.62
pip4k2a	0.74
emid1	-0.97
ints5	-1.07
usp11	-0.62
thap2(2of2)	0.82
usp49	-0.61
ccdc102a(1of2)	-0.63
kif20a(2of3)	-0.79
sucla2	-2.54
ppt2(2of2)	-0.73
dars	0.5800000000000001
zfp236(2of2)	0.81
nisch	0.68
wbp2(1of2)	0.68
ndufs3	-0.61
rab39b	-0.36
gabra3(2of2)	-1.75
pemt	1.17
hey1(1of2)	-1.25
arsi(1of3)	-0.9349999999999999
tnc(1of5)	-6.84
mid1ip1(3of4)	0.84
cyp26c1	-1.86
sft2d1(1of2)	-0.63
acat2	-1.73
tulp3	0.65
sun2	-1.44
c2orf72	-1.13
ube2q2(1of2)	-0.63
calm3(3of4)	0.55
fzr1(1of2)	0.77
gria4(1of2)	-6.625
lima1(1of2)	1.38
tbc1d10a(1of3)	-0.59
fbxl14(1of2)	-2.61
zfp536(1of3)	0.73
pdk2(1of2)	-0.97
tti1	-0.79
nova1(2of2)	-1.045
lmnb2	-0.64
trnas-aga	0.5633333333333334
luc7l3	-0.55
ubac2	-0.64
pkp3(2of2)	1.47
epha7(2of2)	0.275
sec24b	0.07500000000000001
lmbrd1	0.71
abcb7	0.6233333333333333
sec61a1(1of2)	-0.74
cacng7(2of2)	-1.775
shmt1	-2.61
atp7a	-0.74
itih5	-1.41
cirbp	-0.6
sema3a(4of4)	1.65
flvcr2(2of2)	-4.71
fasn(3of3)	-0.79
atrx(2of2)	-0.57
cep164(1of2)	-0.7
trnae-uuc	0.5966666666666667
car2	-1.76
vrk2	-1.1
prkaa2	0.77
sprtn	-0.64
lrrc28	0.62
vrk3	-0.88
spag9(2of2)	0.61
frmd6(1of2)	2.5766666666666667
sp8(1of2)	-0.86
emc6	-0.68
klc1(3of3)	1.15
hlf(1of5)	0.545
gps2	-0.57
rad9a	-0.71
LOC107372905	1.5833333333333333
mid1ip1(4of4)	-0.79
pip5kl1	4.67
zmpste24	-0.69
evi5l	-1.67
tmc6	-1.12
prdm13	-2.73
wdfy1	1.13
cyth1(1of2)	-0.62
aplnr(3of3)	-2.96
adi1	1.6833333333333336
eif4g1(2of2)	1.9599999999999997
rtkn(1of2)	0.8233333333333333
pou3f2(1of2)	-1.29
nr2e1	-2.13
bc024978	-2.81
rps6ka5	0.77
nt5c2(3of3)	-1.2950000000000002
amd1	-0.57
rasgef1b(1of2)	0.95
nrcam(2of2)	-1.72
per2(2of2)	2.31
spon1(2of2)	-0.48000000000000004
rassf8(1of3)	-0.72
kif22	-0.7
tfrc(1of3)	-0.7150000000000001
myo5c(2of2)	2.08
fam63a	0.66
scamp3	-1.5
hyou1	-0.73
scrn2	-2.88
timm50	0.84
rc3h2	1.005
snrpb2	-0.43
scd5(2of2)	1.5499999999999998
dnajc14	-0.62
LOC107389112	-0.87
zfp513(2of2)	-1.0
trnav-aac	0.43333333333333335
tmem108	-1.19
prr12(1of2)	0.30000000000000004
tsc1(2of2)	0.89
ncoa2(1of2)	0.61
kif3b	-0.15000000000000002
pik3c2b	-0.65
rnf181	-1.14
tm4sf1	1.01
tra2b(1of2)	-0.54
tbc1d10c	-3.62
mtss1(3of3)	1.87
dhrs1	1.05
tnip1(1of4)	4.91
rab3a(2of2)	-1.4
LOC107388053	-1.0
rpl37	-0.65
yars2	-0.58
rassf2(3of3)	-1.66
LOC107373419	0.67
tcf20(2of3)	-0.79
tmcc3(2of2)	-0.45
rundc3a(1of2)	-2.47
rhot1(2of2)	-0.64
ybey	-0.78
limk1(2of2)	-0.2733333333333333
myh10(2of3)	-0.82
LOC107384259	-0.65
galnt18(4of6)	1.21
srp72	-0.65
pxdn	-1.4449999999999998
ptgis(2of2)	6.85
qdpr	0.67
copb1	-0.64
bdh1(1of2)	0.7
syf2	-0.61
tmem258	-0.62
nfe2l1(2of2)	-0.6
c5orf22	-0.97
rbck1(2of2)	0.68
ppp1r14b(2of3)	0.3849999999999999
sdr42e2	5.45
dhx30	-0.78
adora2a(1of2)	-1.74
mynn	-0.78
atpaf1	-0.66
mbd2	-0.63
ssrp1	-0.71
vta1	-0.59
soga1(1of2)	-0.63
naa60	-0.62
nrn1(1of2)	-1.87
bcl11b(1of4)	-2.18
ppat	0.76
dhx36	2.5399999999999996
rbmx2	-0.63
sema4f	-1.04
mtmr3	0.58
wnt11	-0.405
LOC107384942	-0.74
vkorc1l1(1of2)	1.93
mdk	-6.71
phb	-0.56
rap2c	-0.63
efcab7	-0.72
plxna4	-1.68
pm20d2	-4.67
kcnk18	-2.23
cxorf57(1of2)	0.72
LOC107382953	-2.57
tmem41b	-0.83
snx10(2of2)	-2.72
plekhg6(2of2)	-2.6666666666666665
parp1	-0.6
kiaa1841	-1.0
c4orf32	0.7
LOC107392805	1.19
kiaa0556	-0.65
usp2(2of2)	-0.575
LOC107372581	-4.17
ttc39c(2of2)	-3.2249999999999996
dbr1	-0.79
farsa	-0.69
npnt(1of2)	-2.77
znf845(2of2)	-0.195
aurkaip1	-0.7
mst1r(2of2)	1.34
mcts1	4.68
pfn2(2of4)	-0.59
tollip	0.74
mical2(3of3)	0.235
gpx7	-2.44
LOC107394324	-0.79
kcnk5(2of2)	-1.16
stk25	0.38
nr1d2(2of4)	-0.77
hif1an	0.59
cit(3of5)	-1.6900000000000002
mblac1	-0.83
nrp2(1of2)	-0.72
c6orf47	-0.205
fabp7(2of2)	-1.17
bend4(2of2)	0.56
msi1(1of2)	0.065
fam20c(1of6)	0.97
fgf16	-1.34
tmem221	0.76
cmtm7	-1.23
jag1(1of2)	-2.34
pyroxd2	-6.67
foxo3(3of4)	-1.39
spin1(2of4)	-0.85
LOC107384797	-2.105
scn3b(2of2)	1.11
cmbl	3.76
tefm	-0.75
ccdc174	-0.55
arf5(2of2)	-0.62
e230025n22rik	-4.29
rps15a	0.885
LOC107382106	0.65
atp5j(2of2)	-0.55
krr1(2of2)	-0.66
msh2	-0.79
ezr(2of2)	1.51
mrpl11	-0.57
pcdh7(2of2)	-1.71
cited1	-1.2
cdc25a	-0.59
dad1	-0.7
sh3bp5l	-0.57
fam168a	-0.62
b3galt2(4of7)	-2.17
anks3	-0.63
atp5l	-0.07333333333333332
pitpnb(2of2)	-0.68
oaz1(2of2)	-1.4849999999999999
hoxa10-hoxa9	2.04
slc5a6(1of2)	-1.27
ddr1	-0.66
LOC107376326	-0.79
twist2(3of5)	-6.2
cpq	1.23
setd7	0.79
itfg2	0.76
ttll1	0.08999999999999997
mettl12	-0.91
gabra5(2of2)	-2.495
dap3	-0.61
neu3(4of4)	-1.03
ggcx	0.79
prpf38b	-0.65
p3h4	0.67
foxo1(2of2)	-2.79
srsf2	-0.55
dirc2	-1.19
dpysl2(1of3)	-0.64
timm8a	-0.61
pak7	-3.26
best3	-1.57
pgap1	-2.48
gpc5(4of4)	-2.42
herpud2(2of2)	-0.69
xab2	-0.62
hdac3	2.715
fzd2(2of2)	-0.62
aggf1	-0.76
dcun1d5	-0.63
hcfc1	-0.61
tomm34	-0.71
unc93a	-1.51
acap2(3of3)	-0.65
scube1(1of3)	-0.95
ccdc107	0.66
sema5a	-0.94
tpcn1(2of2)	-1.11
dnaja2(1of2)	-0.6
nceh1(2of2)	-0.78
srrm4	-2.11
wdr89	3.4650000000000003
tia1(1of2)	-0.59
LOC107391547	-0.79
camkmt	0.82
garnl3	-2.16
lmo1(2of2)	-1.12
tmem168(1of2)	0.68
hacd3(2of2)	-0.905
tubgcp2	-0.58
hat1	-0.62
asph(2of2)	-0.9
tead1(3of3)	0.67
ano5(1of2)	-1.24
znf146(1of7)	-1.19
ube2n(2of2)	-0.63
snrk(3of3)	1.54
adar(2of2)	-4.04
lipe(2of2)	0.74
plekhm1	-0.6
ell2(1of2)	-0.78
snx30	0.73
zfp692	0.57
psmc1	-0.58
slx1b	-0.66
kpna1	-0.54
acaa1	0.87
cdh15	-5.73
ppp1cc(1of2)	-0.64
zbed1(2of6)	-1.1500000000000001
sardh	1.09
rgs12(2of2)	-1.3933333333333333
mapk12(2of3)	-1.47
tgfbi	-1.4
mettl2a	-0.72
sult6b1	2.48
nsd1(2of2)	0.875
fmnl2(3of4)	-1.69
maml3	1.6433333333333333
ssr4	0.24500000000000005
sec13	-0.59
exosc5	-0.91
per3	0.72
utp20	-0.9
ahr(1of3)	-2.11
tmem14c(2of3)	0.61
cd82(1of3)	0.68
pkdcc	-0.69
LOC107389769	-0.36
kcnk1(2of2)	1.68
msn(1of2)	-0.53
ngfr(2of2)	-1.41
bmf	-0.64
rarb(3of4)	-0.75
arcn1	-0.73
polh	1.7000000000000002
ubl4a	-0.7
thbs4(1of3)	-4.24
prelid1(1of3)	-0.63
mtch1	0.69
uri1	0.57
ggt5(1of3)	-1.92
rab11fip2(2of2)	-2.6599999999999997
hspb11	-0.69
snrnp40	0.62
mterf4	-0.74
nt5c2(1of3)	1.435
sppl2a(1of2)	0.78
esrrg(4of4)	-2.79
msantd2	-0.69
sgpp2	-1.27
fkbp1b(1of4)	-2.24
pla2r1(1of3)	0.77
slc38a7	-1.04
znf846(4of13)	-4.84
znf569(12of12)	1.0
htr3a(6of11)	-6.56
LOC107386653	-2.52
xiap	0.58
sdpr(2of2)	1.5566666666666666
zrsr1	-0.61
hipk1(2of2)	0.82
tcerg1l(1of2)l(1of2)	-0.67
fbxo6(1of3)	-0.4975
elovl5	-1.85
snapc3	-0.76
fyn(3of3)	-3.62
vegfb	-1.67
ddx46	-0.64
sntg2	-0.5433333333333333
ccdc77	-0.99
ndst4	-0.78
exosc3	-0.79
dkc1	-0.57
ccdc85b	-0.71
phf19	-2.4
tap2(2of2)	-1.68
arhgef7(1of2)	-0.41500000000000004
rab12	-0.6
selm(2of2)	-6.54
psmg4	-0.69
dusp4	0.7
LOC107381078	-0.67
nsmaf	0.8
slc16a10	-1.44
snrpd1	-0.9450000000000001
slco3a1(1of3)	-0.81
suco(2of2)	0.63
ebf1(2of2)	-2.57
sesn3	-0.57
znf597	-0.55
myzap	-1.81
znf641	-0.84
sar1b(2of3)	-0.63
c1ql3(1of6)	-3.15
ak4	0.72
mettl3	-0.67
fadd(1of2)	-3.06
sox8(2of2)	-0.88
cdh6	-1.56
cox5b(1of3)	-0.63
atg10	-1.11
zhx1(1of3)	-1.69
haus5	-0.72
tmem53(3of3)	-5.66
zic1(1of2)	-1.05
dgke	0.61
emilin3(2of2)	-5.66
dach2	-1.4033333333333333
hinfp(1of2)	-0.61
zmat2	-0.62
sox11(1of2)	-0.56
wnt9a	-3.15
dmtn(2of2)	1.48
robo2(3of4)	-2.08
LOC107373107	0.98
dab2ip(2of3)	-0.7500000000000001
pou3f4(2of3)	1.48
mak16	1.4100000000000001
adrb2(1of3)	0.58
mos	-6.5
itga7	-0.85
mcam(1of2)	-1.03
prkag1	-0.59
fuz	-0.64
cgnl1(3of3)	-0.29
atp5b	-0.53
slc25a33	-0.59
ppargc1a	-3.725
mroh1	0.75
arid1b(1of3)	-0.335
map7d2(1of3)	-0.55
alad	-0.79
zfp503(2of2)	-0.9199999999999999
anp32e(1of2)	0.56
mphosph6	-0.62
sept7(2of3)	-0.57
ppcs	0.74
mri1	-0.7
zdhhc21	-0.96
tmem192(2of2)	-6.49
arpc5	-0.7
kctd7	0.6
banf1	-0.57
atp1b2(1of2)	2.0149999999999997
ankrd44	0.57
hey1(2of2)	-2.52
fez1	-3.53
dna2	-0.75
hebp2(3of4)	0.67
ankrd12	0.54
c2orf47	-0.67
fbxo22	-0.67
sbk1(1of3)	-4.19
smg8	-0.64
trim16(12of15)	-1.01
ap2a2(1of2)	0.58
LOC107393001	-3.95
spag7	-0.84
cacna1b(5of5)	-1.925
rrbp1(1of3)	-0.62
pgap3	1.31
ergic2(2of2)	2.25
frmd4b(1of3)	-0.875
adamts3	-0.86
sall1(1of3)	-0.53
nenf	1.93
agxt(2of2)	6.58
med31	-0.64
dctn2	-0.52
krit1	-0.71
topors(2of2)	-0.55
bbs2	0.735
sf3b2	-0.61
ppp1r3g	-1.03
LOC107380366	-0.71
cacna1a(3of3)	-3.08
cry1(1of5)	0.68
plcd3(2of2)	0.91
cfap45	-2.53
rps3	-0.54
c1qtnf1(1of2)	-6.49
znf235(20of148)	-0.65
zfp560(1of8)	0.6699999999999999
hn1(1of2)	-0.55
azin1(1of2)	-0.61
zfp451	-0.69
mrc2(11of12)	-2.48
brsk1(3of3)	0.82
hic2(3of3)	0.0050000000000000044
dll1(5of5)	-2.315
vamp8	0.66
tead3	-0.56
pde8a	-1.71
c14orf1	-0.58
gemin2	-0.79
crebbp(3of4)	-0.55
acsf3	-1.05
chac2	0.57
wdr36	-0.68
